http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Roadnetwork
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://purl.org/dc/terms/description	Points of Interest on Corfu Island extracted from OpenStreetMap
http://www.w3.org/ns/dcat#spatialResolutionInMeters	http://www.w3.org/2000/01/rdf-schema#comment	The spatial extent of the resource, the spatial applicability of the resource, or the jurisdiction under which the resource is relevant
http://www.gra.fo/schema/untitled-ekg#Raster	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.182.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#POI
http://www.gra.fo/schema/untitled-ekg#release_date	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#Transformationservice	http://www.w3.org/2000/01/rdf-schema#label	TransformationService
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	http://purl.org/dc/terms/format	ESRI Shapefile
http://www.gra.fo/schema/untitled-ekg#topio.another-company.180.TABULAR	http://www.w3.org/ns/dcat#theme	http://www.gra.fo/schema/untitled-ekg#Economy
http://www.w3.org/ns/dcat#theme	http://www.w3.org/2000/01/rdf-schema#domain	http://www.w3.org/ns/dcat#Resource
http://www.gra.fo/schema/untitled-ekg#name	http://www.w3.org/2000/01/rdf-schema#label	name
http://www.gra.fo/schema/untitled-ekg#topio.another-company.180.TABULAR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Population
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://purl.org/dc/terms/title	Fuel stations in Beriln (WMS)
http://www.gra.fo/schema/untitled-ekg#topio.another-company.175.SERVICE	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Καλλικράτης
http://www.gra.fo/schema/untitled-ekg#topio.another-company.177.VECTOR	http://purl.org/dc/terms/language	http://www.gra.fo/schema/untitled-ekg#el
http://www.gra.fo/schema/untitled-ekg#topio.another-company.172.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Localgovernment
http://www.gra.fo/schema/untitled-ekg#creation_date	http://www.w3.org/2000/01/rdf-schema#comment	A point or period of time associated with the creation event in the lifecycle of the resource
http://purl.org/dc/terms/language	http://www.w3.org/2000/01/rdf-schema#range	http://www.gra.fo/schema/untitled-ekg#Language
http://purl.org/dc/terms/Standard	http://www.w3.org/2000/01/rdf-schema#label	ReferenceSystem
http://www.gra.fo/schema/untitled-ekg#topio.another-company.170.TABULAR	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/dcat#Dataset
http://www.w3.org/ns/dcat#Resource	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
http://www.gra.fo/schema/untitled-ekg#Fuelstations	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Keyword
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/dcat#Dataset
http://www.gra.fo/schema/untitled-ekg#topio.another-company.179.VECTOR	https://w3c.github.io/dxwg/dcat/#Property:resource_version	2.0
http://www.gra.fo/schema/untitled-ekg#topio.another-company.172.VECTOR	http://www.gra.fo/schema/untitled-ekg#creation_date	2015-08-16
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Watermanagement
http://www.gra.fo/schema/untitled-ekg#topio.another-company.174.SERVICE	http://www.gra.fo/schema/untitled-ekg#revision_date	2021-02-09
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#POI
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://purl.org/dc/terms/language	http://www.gra.fo/schema/untitled-ekg#el
http://www.gra.fo/schema/untitled-ekg#topio.another-company.179.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Greece
http://purl.org/dc/terms/publisher	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://purl.org/dc/terms/description	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Navigation
http://www.w3.org/ns/dcat#accessURL	http://www.w3.org/2000/01/rdf-schema#label	acess_URL
http://purl.org/dc/terms/title	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.gra.fo/schema/untitled-ekg#topio.another-company.182.VECTOR	http://www.gra.fo/schema/untitled-ekg#scale	10000
http://www.gra.fo/schema/untitled-ekg#Vector	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	http://purl.org/dc/terms/language	http://www.gra.fo/schema/untitled-ekg#el
http://www.gra.fo/schema/untitled-ekg#topio.another-company.174.SERVICE	http://www.gra.fo/schema/untitled-ekg#creation_date	2019-10-23
http://www.w3.org/ns/dcat#Dataset	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.w3.org/ns/dcat#keyword	http://www.w3.org/2000/01/rdf-schema#domain	http://www.w3.org/ns/dcat#Resource
http://www.gra.fo/schema/untitled-ekg#topio.another-company.175.SERVICE	http://purl.org/dc/terms/format	ESRI Shapefile
http://www.gra.fo/schema/untitled-ekg#topio.another-company.177.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Municipalities
http://www.gra.fo/schema/untitled-ekg#release_date	http://www.w3.org/2000/01/rdf-schema#comment	A point or period of time associated with the publication event in the lifecycle of the resource
http://www.gra.fo/schema/untitled-ekg#Tabular	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.w3.org/ns/dcat#Dataset
http://www.gra.fo/schema/untitled-ekg#scale	http://www.w3.org/2000/01/rdf-schema#domain	http://www.w3.org/ns/dcat#Dataset
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://purl.org/dc/terms/format	ESRI Shapefile
